date,boi_policy_rate_pct,cpi_total_index,dem_col1,dem_col2,eur_ils,gbp_ils,gdp_growth_annual_terms_pct,house_price_index,mortgage_volume_total,real_wage_avg_monthly,unemployment_25_64_pct,usd_ils
1990-01-01,,16.538461539,,,,,,,,7706.42529296875,,
1990-02-01,,15.204236006,,,,,,,,7703.37353515625,,
1990-03-01,,16.114457829,,,,,,,,7661.4892578125,,
1990-04-01,,16.079295153,,,,,,,,7779.826171875,,
1990-05-01,,16.885007278,,,,,,,,7649.57177734375,,
1990-06-01,,16.319194824,,,,,,,,7582.173828125,,
1990-07-01,,17.512508935,,,,,,,,7702.55908203125,,
1990-08-01,,17.937853108,,,,,,,,7416.43603515625,,
1990-09-01,,18.567454797,,,,,,,,7607.75439453125,,
1990-10-01,,18.442622951,,,,,,,,7534.26025390625,,
1990-11-01,,18.408631153,,,,,,,,7680.02587890625,,
1990-12-01,,17.61174116,,,,,,,,7670.501953125,,
1991-01-01,,17.887788778,,,,,,,,7474.10791015625,,
1991-02-01,,17.990807617,,,,,,,,7349.44287109375,,
1991-03-01,,17.963683529,,,,,,,,7639.2978515625,,
1991-04-01,,17.583807717,,,,,,,,7692.056640625,,
1991-05-01,,17.932752178,,,,,,,,7597.51611328125,,
1991-06-01,,19.34487021,,,,,,,,7520.48779296875,,
1991-07-01,,20.985401459,,,,,,,,7448.37890625,,
1991-08-01,,21.556886226,,,,,,,,7598.58740234375,,
1991-09-01,,20.938416423,,,,,,,,7411.515625,,
1991-10-01,,19.434832756,,,,,,,,7417.93017578125,,
1991-11-01,,18.109339408,,,,,,,,7407.8447265625,,
1991-12-01,,18.037436187,,,,,,,,7490.0234375,,
1992-01-01,,16.517357223,,,,,,,,7549.14111328125,,
1992-02-01,,16.972732332,,,,,,,,7469.2138671875,,
1992-03-01,,17.262231995,,,,,,,,7432.71875,,
1992-04-01,,16.783216783,,,,,,,,7513.65478515625,,
1992-05-01,,14.202745512,,,,,,,,7532.11962890625,,
1992-06-01,,12.169860176,,,,,,,,7526.7177734375,,
1992-07-01,,9.6530920059,,,,,,,,7665.2509765625,,
1992-08-01,,8.2758620693,,,,,,,,7623.74267578125,,
1992-09-01,,8.0019398637,,,,,,,,7746.2861328125,,
1992-10-01,,8.063737325,,,,,,,,7695.34521484375,,
1992-11-01,,8.5824493739,,,,,,,,7679.5869140625,,
1992-12-01,,9.3704949551,,,,,,,,7783.9921875,,
1993-01-01,,10.764055743,,,,,,,,7598.1416015625,,
1993-02-01,,10.989533777,,,,,,,,7575.2353515625,,
1993-03-01,,10.782934834,,,,,,,,7569.9892578125,,
1993-04-01,,10.36388761,,,,,,,,7464.64990234375,,
1993-05-01,,11.095700416,,,,,,,,7569.95654296875,,
1993-06-01,,11.218836565,,,,,,,,7467.4111328125,,
1993-07-01,,10.591471802,,,,,,,,7531.80712890625,,
1993-08-01,,10.782529572,,,,,,,,7595.0595703125,,
1993-09-01,,10.417602157,,,,,,,,7638.18408203125,,
1993-10-01,,11.438784628,,,,,,,,7606.345703125,,
1993-11-01,,11.589698045,,,,,,,,7676.7529296875,,
1993-12-01,,11.247803163,,,,,,,,7696.15966796875,,
1994-01-01,10.5,10.599262473,,,,,,64.1417599633862,,7638.64599609375,,
1994-02-01,10.5,9.8945135014,,,,,,,,7666.06298828125,,
1994-03-01,10.5,9.6263224709,,,,,,,,7596.048828125,,
1994-04-01,10.5,10.238355592,,,,,,65.6131388399221,,7717.9296875,,
1994-05-01,11.5,11.226966292,,,,,,,,7656.857421875,,
1994-06-01,12.0,12.457409713,,,,,,,,7812.0166015625,,
1994-07-01,12.5,13.522014925,,,,,,66.3453846765766,,7640.69287109375,,
1994-08-01,12.5,13.642833676,,,,,,,,7934.27587890625,,
1994-09-01,15.5,13.813582756,,,,,,,,7691.14990234375,,
1994-10-01,15.5,13.769526866,,,,,,66.2663757689911,,7993.9501953125,,
1994-11-01,15.5,14.354436929,,,,,,,,7740.8583984375,,
1994-12-01,17.0,14.452488152,,,,,,,,7732.63232421875,,
1995-01-01,17.0,13.865147198,,,,,,66.7772644280461,,7611.5302734375,,
1995-02-01,16.3,13.408876298,,,,,,,,7709.78271484375,,
1995-03-01,14.8,12.14953271,,,,,,,,7745.46337890625,,
1995-04-01,14.0,10.99908341,,,,,8.5456950656,66.9344707965736,,7645.517578125,,
1995-05-01,14.0,10.778985507,,,,,,,,7832.91015625,,
1995-06-01,13.5,9.6514745308,,,,,,,,7862.8984375,,
1995-07-01,13.2,8.7533156499,,,,,4.8256717325,69.511313743588,,7907.4541015625,,
1995-08-01,13.2,8.9238845144,,,,,,,,7864.890625,,
1995-09-01,13.7,8.7370242215,,,,,,,,7809.13134765625,,
1995-10-01,14.2,8.361774744,,,,,2.5887433496,71.1932466931653,,7776.625,,
1995-11-01,14.2,7.750631845,,,,,,,,7843.12744140625,,
1995-12-01,13.7,8.1035923141,,,,,,,,7781.150390625,,
1996-01-01,13.7,8.8407005838,,,,,4.7804161724,73.502927031791,,7824.78662109375,,
1996-02-01,14.0,9.6586178185,,,,,,,,7856.26171875,,
1996-03-01,14.0,10.833333333,,,,,,,,7831.18017578125,,
1996-04-01,14.8,11.643270025,,,,,7.6676581573,75.7433137567771,,7805.96240234375,,
1996-05-01,15.5,12.42845462,,,,,,,,7817.76611328125,,
1996-06-01,17.0,12.876935615,,,,,,,,7842.1318359375,,
1996-07-01,17.0,12.926829268,,,,,5.5542984969,73.2706512929334,,7760.037109375,,
1996-08-01,15.8,11.967871486,,,,,,,,8078.57177734375,,
1996-09-01,15.5,11.376292761,,,,,,,,7934.9833984375,,
1996-10-01,15.2,11.102362205,,,,,6.4299935936,73.6940672788634,,7995.43017578125,,
1996-11-01,15.2,11.024237686,,,,,,,,7939.07958984375,,
1996-12-01,14.7,10.587326121,,,,,,,,8034.12109375,,
1997-01-01,14.2,10.114942529,,,,,4.7724267674,74.4560119509773,,8048.14599609375,,
1997-02-01,13.9,10.402429765,,,,,,,,7980.3369140625,,
1997-03-01,13.9,10.37593985,,,,,,,,7901.4755859375,,
1997-04-01,13.9,9.3934911243,,,,,0.1934210189,75.8112274189922,,8055.8603515625,,
1997-05-01,13.9,8.0727272727,,,,,,,,8034.71435546875,,
1997-06-01,12.7,8.4476534296,,,,,,,,8074.0830078125,,
1997-07-01,12.7,9.215262779,,,,,0.3895055575,76.8003647472492,,8105.7333984375,,
1997-08-01,13.4,9.2539454806,,,,,,,,8041.91552734375,,
1997-09-01,13.4,8.7142857143,,,,,,,,8310.9384765625,,
1997-10-01,13.4,9.1424521616,,,,,7.4410065911,75.8375307742919,,8147.47119140625,,
1997-11-01,13.4,8.1690140845,,,,,,,,8211.32421875,,
1997-12-01,13.4,6.9881201957,,,,,,,,8219.5322265625,,
1998-01-01,12.9,6.8893528184,,,,,8.0528639849,75.2599667318308,,8213.1728515625,,
1998-02-01,12.6,5.5708390646,,,,,,,,8319.73828125,,
1998-03-01,12.2,4.3596730245,,,,,,,,8320.2451171875,,
1998-04-01,11.9,5.0033806626,,,,,-1.929985348,74.1099555599405,,8270.0556640625,,
1998-05-01,11.6,4.9125168237,,,,,,,,8286.951171875,,
1998-06-01,11.3,4.1944074567,,,,,,,,8350.1044921875,,
1998-07-01,11.0,3.0323005933,,,,,3.874463249,73.308232682195,,8347.6982421875,,
1998-08-01,9.5,3.151674327,,,,,,,,8357.7021484375,,
1998-09-01,9.5,4.6649145861,,,,,,,,8394.140625,,
1998-10-01,11.5,6.5584415584,,,,,1.6977225422,75.1426007392283,,8052.931640625,,
1998-11-01,13.5,8.203125,,,,,,,,8146.33203125,,
1998-12-01,13.5,8.6218158067,,,,,,,,8174.96875,,
1999-01-01,13.5,7.7673828125,,,,,0.5454183287,73.6164178126761,,8220.6484375,,
1999-02-01,13.0,7.0136156352,,,,,,,,8282.552734375,,
1999-03-01,13.0,7.0167754569,,,,,,,,8327.0302734375,,
1999-04-01,12.0,5.8750804894,,,,,13.624809055,73.6102446224964,,8345.4462890625,,
1999-05-01,12.0,5.9746632457,,,,,,,,8391.06640625,,
1999-06-01,12.0,5.8714376997,,,,,,,,8578.341796875,,
1999-07-01,11.5,6.3103646833,,,,,1.3044150662,74.4284928645226,,8446.244140625,,
1999-08-01,11.5,6.2721833227,,,,,,,,8471.626953125,,
1999-09-01,11.5,5.3007532957,,,,,,,,8368.0537109375,,
1999-10-01,11.5,2.8950639854,,,,,8.2698839488,72.5119851351247,,8370.86328125,,
1999-11-01,11.2,1.4046931408,,,,,,,,8940.388671875,,
1999-12-01,10.7,1.3437161756,,,,,,,,8909.4033203125,,
2000-01-01,10.3,1.3371537727,,,4.0032,100.4535152,4.8600749199,69.3743290041754,,8813.9521484375,,4.082
2000-02-01,9.9,1.6361886429,,,3.9205,98.5309933,,,,8825.7646484375,,4.032
2000-03-01,9.6,1.5429122469,,,3.8491,98.03477514,,,,8974.412109375,,4.026
2000-04-01,9.3,1.7307692308,,,3.6676,95.96795058,15.453355217,69.8057940957599,,8973.708984375,,4.035
2000-05-01,9.3,2.1052631579,,,3.8739,99.30486248,,,,9015.2998046875,,4.168
2000-06-01,9.3,2.0992366412,,,3.9151,98.76579774,,,,9004.7001953125,,4.084
2000-07-01,9.1,2.093244529,,,3.7809,97.08611261,13.283211264,68.6900235661352,,9027.9287109375,,4.085
2000-08-01,8.9,1.0416666667,,,3.5826,93.85291013,,,,9209.0234375,,4.004
2000-09-01,8.6,0.0,,,3.5534,93.54773337,,,,9236.2763671875,,4.024
2000-10-01,8.4,-0.093632959,,,3.4817,93.78014426,0.965893916,67.66319879784,,9312.650390625,,4.137
2000-11-01,8.2,0.0938086304,,,3.5517,93.46061703,,,,9269.234375,,4.093
2000-12-01,8.0,0.0,,,3.7628,95.08627492,,,,9256.3818359375,,4.041
2001-01-01,8.0,-0.118378888,,,3.8418,97.04296415,-3.800489158,66.9194784279523,,9354.6748046875,,4.137
2001-02-01,7.7,0.2537878788,,,3.7976,95.33551608,,,,9582.8798828125,,4.112
2001-03-01,7.2,0.7415004748,,,3.6902,94.33585599,,,,9285.5947265625,,4.192
2001-04-01,7.2,1.170510397,,,3.6746,93.47626131,-3.303781786,65.3828357724906,,9478.955078125,,4.139
2001-05-01,7.0,0.7160262418,,,3.5071,91.74464062,,,,9601.0146484375,,4.133
2001-06-01,6.5,0.7319626168,,,3.5282,91.97999492,,,,9447.30859375,,4.165
2001-07-01,6.3,0.846971109,,,3.6841,93.95735272,-4.249130634,65.5305716052006,,9348.7587890625,,4.209
2001-08-01,6.3,1.7132146204,,,3.9089,97.32679309,,,,9261.400390625,,4.262
2001-09-01,6.3,2.4889726673,,,3.989,98.87385219,,,,9180.1572265625,,4.355
2001-10-01,6.3,2.012371134,,,3.8683,96.40049187,-1.642566972,65.9729195258999,,9164.2470703125,,4.281
2001-11-01,5.8,1.4140581068,,,3.7502,94.58433166,,,,9204.5888671875,,4.233
2001-12-01,3.8,1.409380863,,,3.9075,98.25577896,,,,9230.1923828125,,4.416
2002-01-01,3.8,3.1124497992,,,3.975,101.4145983,3.3747891822,67.7956807049324,,9109.64453125,,4.602
2002-02-01,4.4,4.0201005025,,,3.9996,101.7650583,,,,8949.5654296875,,4.623
2002-03-01,4.4,4.3129388164,,,4.0782,103.3774978,,,,8749.6142578125,,4.668
2002-04-01,4.6,4.9701789264,,,4.4079,110.236142,0.1121297356,67.5376284863151,,8726.17578125,,4.893
2002-05-01,5.6,5.5445544554,,,4.6075,112.9779349,,,,8628.69140625,,4.916
2002-06-01,9.1,6.614017769,,,4.7339,112.3614358,,,,9004.939453125,,4.769
2002-07-01,9.1,6.8829891839,,,4.579,109.3958142,0.2899159076,65.041866014893,,8460.734375,,4.689
2002-08-01,9.1,6.1764705882,,,4.5878,109.2502609,,,,8461.5703125,,4.66
2002-09-01,9.1,6.3600782779,,,4.7996,113.6193398,,,,8472.923828125,,4.871
2002-10-01,9.1,6.9403714565,,,4.7002,111.2623467,-0.174862487,64.7269018917098,,8317.9775390625,,4.765
2002-11-01,9.1,6.68633235,,,4.607,108.8695582,,,,8375.19921875,,4.643
2002-12-01,8.9,6.4960629921,,,4.9696,114.1020377,,,,8388.80078125,,4.737
2003-01-01,8.9,5.5520934761,,,5.2075,117.6032955,5.7099300523,63.0965752680327,,8355.2158203125,,4.814
2003-02-01,8.9,5.1489855072,,,5.1727,117.1352607,,,,8408.4501953125,,4.81
2003-03-01,8.7,4.8488461538,,,5.1086,114.4997756,,,,8304.6015625,,4.687
2003-04-01,8.7,3.0579545455,,,4.955,111.260945,-2.066090591,61.4495865149223,,8313.62890625,,4.521
2003-05-01,8.0,1.5902439024,,,5.1765,111.697605,,,,8257.2392578125,,4.373
2003-06-01,7.5,-0.32,,,4.9275,108.6704197,,,,8068.93603515625,,4.312
2003-07-01,7.0,-1.649678013,,,5.0023,110.7616433,2.8767526012,62.4483385815771,,8472.1669921875,,4.429
2003-08-01,6.5,-1.089196676,,,4.8502,109.7243334,,,,8406.537109375,,4.443
2003-09-01,6.1,-1.944434223,,,5.1851,113.8592332,,,,8476.572265625,,4.441
2003-10-01,5.6,-2.571846435,,,5.228,115.0511531,2.7408664689,62.8356671849276,,8522.6787109375,,4.492
2003-11-01,5.2,-1.960552995,,,5.3231,115.3530414,,,,8449.5966796875,,4.448
2003-12-01,5.2,-1.886136784,,,5.5331,116.7375229,,,,8418.4111328125,,4.379
2004-01-01,4.5,-2.266009852,,,5.5479,118.6853495,5.9130537139,61.9449783836397,,9075.326171875,,4.483
2004-02-01,4.3,-2.453385672,,,5.5502,118.723409,,,,8722.138671875,,4.485
2004-03-01,4.3,-2.742409403,,,5.5353,119.9109083,,,,8652.8349609375,,4.528
2004-04-01,4.1,-1.472031403,,,5.4868,119.0495562,5.2288532318,62.6614354194246,,8375.87890625,,4.588
2004-05-01,4.1,-0.591715976,,,5.591,119.6729556,,,,8443.0400390625,,4.555
2004-06-01,4.1,0.0,,,5.4657,117.705614,,,,8142.02587890625,,4.497
2004-07-01,4.1,0.4995004995,,,5.4465,117.7531615,5.7772698421,61.6712470475265,,8434.9296875,,4.516
2004-08-01,4.1,0.4985044865,,,5.4821,118.1515462,,,,8448.4912109375,,4.526
2004-09-01,4.1,0.8016032064,,,5.5247,118.0800634,,,,8434.884765625,,4.482
2004-10-01,4.1,0.8016032064,,,5.6994,120.2408291,4.7995978239,60.6627487871333,,8525.0693359375,,4.468
2004-11-01,3.9,0.9036144578,,,5.7982,120.6959258,,,,8507.923828125,,4.363
2004-12-01,3.7,1.2072434608,,,5.8768,120.7675165,,,,8956.2568359375,,4.308
2005-01-01,3.5,0.8064516129,,,5.7132,120.2836326,5.0053974445,60.0432885039707,,8795.1025390625,,4.383
2005-02-01,3.5,0.8048289738,,,5.7767,120.8819106,,,,8605.705078125,,4.357
2005-03-01,3.5,0.7049345418,,,5.6488,119.1318208,,,,8650.318359375,,4.361
2005-04-01,3.5,0.2988047809,,,5.6603,119.6315538,4.0284267952,61.0327082447497,,8651.5048828125,,4.369
2005-05-01,3.5,0.1984126984,,,5.4421,117.8098733,,,,8716.2431640625,,4.416
2005-06-01,3.5,0.2976190476,,,5.527,120.8122606,,,,8604.3984375,,4.574
2005-07-01,3.5,1.5904572565,,,5.471,119.3988841,4.905556581,60.8999135971196,,8619.4453125,,4.526
2005-08-01,3.5,1.5873015873,,,5.5438,120.4861134,,,,8619.65234375,,4.545
2005-09-01,3.75,1.888667992,,,5.5275,121.1283808,,,,8814.3486328125,,4.598
2005-10-01,4.0,2.6838966203,,,5.5769,121.8905411,7.710094125,61.8168467977479,,8623.4130859375,,4.636
2005-11-01,4.0,2.6865671642,,,5.4895,121.2450391,,,,8592.771484375,,4.663
2005-12-01,4.5,2.3856858847,,,5.4465,120.2138748,,,,8627.0546875,,4.603
2006-01-01,4.75,2.7,,,5.6474,123.7447823,5.8755185131,61.1445746577565,,8685.625,,4.658
2006-02-01,4.75,3.0938123752,,,5.591,123.9069395,,,,8784.3134765625,,4.706
2006-03-01,5.0,3.6,,,5.6619,123.5352934,,,,8686.634765625,,4.665
2006-04-01,5.25,3.7735849057,,,5.6492,121.7781955,7.7309012415,59.9057576407883,,8663.671875,,4.503
2006-05-01,5.25,3.4653465347,,,5.8095,123.2218686,,,,8677.08203125,,4.518
2006-06-01,5.25,3.4619188922,,,5.6435,120.0263806,,,,8700.2490234375,,4.44
2006-07-01,5.5,2.446183953,,,5.6039,119.2996923,-2.30859418,59.4352231321093,,8747.41015625,,4.393
2006-08-01,5.5,2.24609375,,,5.6119,118.9973727,,,,8780.7685546875,,4.364
2006-09-01,5.5,1.2682926829,,,5.4552,116.2518061,,,,8843.357421875,,4.302
2006-10-01,5.25,-0.193610842,,,5.443,116.3144479,7.2914642439,59.0447100921872,,8868.6376953125,,4.288
2006-11-01,5.0,-0.290697674,,,5.6046,117.5344002,,,,8941.998046875,,4.247
2006-12-01,4.5,-0.097087379,,,5.5643,116.8224829,,,,8917.0400390625,,4.225
2007-01-01,4.5,0.0603700097,,,5.5182,116.6267945,8.4672870834,57.7317344407244,,8802.73046875,,4.26
2007-02-01,4.25,-0.822265247,,,5.5583,116.3933702,,,,8888.7900390625,,4.211
2007-03-01,4.0,-0.909073359,,,5.5343,115.5082983,,,,8959.947265625,,4.155
2007-04-01,3.75,-1.265837321,,,5.4793,113.2006854,5.8347303884,58.7756376685938,,9041.3955078125,,4.024
2007-05-01,3.5,-1.265837321,,,5.421,113.0659138,,,,9053.2197265625,,4.033
2007-06-01,3.5,-0.665583174,,,5.7132,119.2920372,,,,8925.724609375,,4.249
2007-07-01,3.75,0.3300859599,,,5.9017,122.3456377,8.552411257,58.7117504094556,,8891.052734375,,4.305
2007-08-01,4.0,1.0240687679,,,5.6324,116.8052321,,,,8928.705078125,,4.124
2007-09-01,4.0,1.4,,,5.6898,116.3186528,,,,8911.763671875,,4.013
2007-10-01,4.0,2.1891367604,,,5.7323,116.6421046,6.771117161,57.8823127577573,,8853.38671875,,3.966
2007-11-01,4.0,2.7912536443,,,5.6483,113.5124929,,,,8839.4228515625,,3.83
2007-12-01,4.25,3.3965014577,,,5.6592,113.6443534,,,,9025.9658203125,,3.846
2008-01-01,4.25,3.5353535354,,,5.3877,107.790178,1.2046773598,58.5818271047493,,9002.5888671875,,3.625
2008-02-01,3.75,3.6474164134,,,5.5279,109.4758146,,,,9036.912109375,,3.635
2008-03-01,3.25,3.7411526795,,,5.6169,108.4959714,,,,8988.0751953125,,3.553
2008-04-01,3.25,4.7283702213,,,5.3278,103.8383411,1.0512673597,59.4785908402491,,8932.0654296875,,3.429
2008-05-01,3.5,5.4325955734,,,5.0048,97.74814295,,,,9096.0966796875,,3.233
2008-06-01,3.75,4.7952047952,,,5.2849,102.0439708,,,,8964.4619140625,,3.352
2008-07-01,4.0,4.8418972332,,,5.4172,105.2970332,0.8410734237,60.9497494800439,,8821.025390625,,3.47
2008-08-01,4.25,5.0049067713,,,5.2973,105.2013023,,,,8792.2041015625,,3.592
2008-09-01,4.25,5.5226824458,,,4.9998,99.40281446,,,,8793.14453125,,3.421
2008-10-01,3.5,5.5172413793,,,4.8262,101.5433106,-2.275055361,61.6926089257553,,8842.521484375,,3.783
2008-11-01,2.5,4.5142296369,,,5.0433,104.5603286,,,,8741.4208984375,,3.92
2008-12-01,2.5,3.8048780488,,,5.2973,105.1453128,,,,8720.7197265625,,3.802
2009-01-01,1.0,3.2543414634,,,5.2349,107.6384037,1.5241794469,62.7277146597947,,8811.576171875,,4.065
2009-02-01,0.75,3.3534701857,,,5.2739,108.2215764,,,,8770.25,,4.162
2009-03-01,0.5,3.5634502924,,,5.5736,111.6013241,,,,8736.8408203125,,4.188
2009-04-01,0.5,3.0807877041,,,5.5253,112.3083897,3.5691385369,64.9132815281405,,8719.9052734375,,4.163
2009-05-01,0.5,2.7934160305,,,5.4767,109.5447099,,,,8611.2451171875,,3.958
2009-06-01,0.5,3.5971401335,,,5.5346,109.8559783,,,,8672.63671875,,3.919
2009-07-01,0.5,3.5150801131,,,5.3471,106.702442,3.1414249833,67.7401071198878,,8707.2646484375,,3.79
2009-08-01,0.75,3.1355140187,,,5.4419,107.603762,,,,8602.7509765625,,3.811
2009-09-01,0.75,2.8408411215,,,5.5098,107.9930038,,,,8650.1884765625,,3.758
2009-10-01,0.75,2.9410830999,,,5.5499,108.2332207,4.5755601531,71.4950125795063,,8578.33203125,,3.746
2009-11-01,1.0,3.8170892019,,,5.6977,110.4267629,,,,8581.4609375,,3.792
2009-12-01,1.25,3.9146616541,,,5.4417,107.8172617,,,,8543.5078125,,3.775
2010-01-01,1.25,3.7735849057,,,5.2062,105.3646787,6.6073614843,73.8700464000507,,8674.2255859375,,3.724
2010-02-01,1.25,3.578528827,,,5.1519,106.0726508,,,,8773.6318359375,,3.796
2010-03-01,1.25,3.1651829871,,,4.9905,103.828579,,,,8745.326171875,,3.713
2010-04-01,1.5,3.0362389814,,,4.9451,104.1263025,6.6306404717,75.6687381175108,,8663.455078125,,3.716
2010-05-01,1.5,3.0243902439,,,4.7564,103.6567548,,,,8710.6220703125,,3.829
2010-06-01,1.5,2.417794971,,,4.7575,104.8884172,,,,8771.859375,,3.875
2010-07-01,1.75,1.8181818182,,,4.9237,105.0820273,4.2858383428,77.1356720228884,,8734.5009765625,,3.779
2010-08-01,1.75,1.8095238095,,,4.847,105.1301811,,,,8840.3720703125,,3.817
2010-09-01,1.75,2.3877745941,,,4.9873,104.2775337,,,,8672.1337890625,,3.665
2010-10-01,2.0,2.478551001,,,5.0246,104.1628722,6.5331894424,79.5682301489724,,8652.5244140625,,3.636
2010-11-01,2.0,2.2813688213,,,4.7892,103.4303628,,,,8784.1015625,,3.683
2010-12-01,2.0,2.6615969582,,,4.7379,100.6568751,,,,8722.0966796875,,3.549
2011-01-01,2.25,3.561722488,,,5.0816,105.9271307,7.2335730525,80.7349132506182,,8748.8935546875,,3.71
2011-02-01,2.5,4.1653550864,,,5.0092,104.0471482,,,,8680.650390625,,3.622
2011-03-01,3.0,4.2689357622,,,4.9495,101.2041595,,,,8754.1875,,3.481
2011-04-01,3.0,3.9820342205,,,5.037,100.8521351,3.5660511073,82.5106315129591,,8774.2490234375,,3.395
2011-05-01,3.25,4.090530303,,,4.9508,100.8077773,,,,8717.8486328125,,3.437
2011-06-01,3.25,4.1964117092,,,4.9441,100.1701837,,,,8698.431640625,,3.415
2011-07-01,3.25,3.407612782,,,4.8951,100.5299803,8.1453279905,83.1579954610479,4096796.0,8736.4560546875,,3.43
2011-08-01,3.25,3.4202057998,,,5.1402,104.2009162,,,3947162.03,8743.318359375,,3.558
